promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto,probabilidad_desercion,riesgo
3.68,79,5,5,12655,1,1,21,1,1,1,0.91693556,1
7.88,86,2,5,6640,0,0,0,1,0,0,0.46777034,1
6.18,100,0,10,6685,0,0,0,1,1,0,0.5033309,1
5.98,69,2,5,9319,0,0,0,0,1,0,0.7514224,1
9.49,55,1,8,12327,0,0,0,1,1,0,0.1949479,0
6.28,54,0,8,23105,1,1,34,1,1,1,0.45407447,1
6.87,69,1,8,13066,0,1,26,0,0,1,0.6277319,1
5.68,66,1,8,4497,0,1,39,0,0,1,0.9251316,1
6.11,68,4,7,13314,0,0,0,0,0,0,0.8643292,1
7.25,85,2,7,18656,1,1,27,0,1,0,0.5002717,1
7.42,79,2,4,9023,0,0,0,0,1,1,0.48566124,1
8.99,64,1,4,6202,0,1,41,1,1,1,0.6691758,1
8.75,52,3,6,12767,1,1,23,0,1,0,0.59049666,1
5.51,59,2,10,22125,0,0,0,1,1,0,0.695731,1
6.7,82,2,5,16131,0,1,26,1,0,1,0.5742514,1
6.97,44,1,5,5859,0,0,0,1,1,0,0.63626105,1
6.57,75,4,10,4701,0,1,30,1,1,1,0.8824895,1
6.44,97,1,4,9459,0,1,31,1,1,1,0.45263776,1
8.96,96,2,7,10243,0,0,0,1,0,0,0.2914925,0
7.66,75,4,4,2000,0,1,14,1,1,1,0.65268403,1
8.05,61,3,5,22278,0,0,0,1,0,1,0.44410345,1
7.77,70,2,9,13362,1,1,30,1,1,0,0.6835943,1
6.58,59,1,5,27836,0,1,28,0,1,0,0.611081,1
4.91,99,1,9,6444,0,0,0,1,1,0,0.8061402,1
6.41,88,0,8,2751,1,1,30,0,1,0,0.66582006,1
6.74,81,1,6,8767,0,0,0,0,1,0,0.4050205,1
7.82,83,3,4,13094,0,1,21,1,0,0,0.52309746,1
6.0,46,0,4,9996,1,0,0,1,0,0,0.5412844,1
6.42,67,2,6,6464,0,1,30,1,0,1,0.8430391,1
6.24,100,2,5,5911,0,1,38,1,1,1,0.7386601,1
5.98,58,0,6,13170,0,0,0,0,0,0,0.6151007,1
9.33,73,2,6,7026,0,0,0,1,1,0,0.3377918,0
8.96,76,0,5,18004,0,1,32,1,1,0,0.2707343,0
9.39,90,1,4,6312,0,1,37,1,1,1,0.292359,0
9.26,56,0,6,8817,0,0,0,0,0,0,0.17892651,0
5.27,74,4,9,7309,0,1,35,0,0,1,0.93449765,1
9.3,100,2,5,3102,0,1,52,1,1,1,0.38256395,0
6.58,59,1,10,3609,0,1,21,0,0,1,0.7829518,1
8.04,90,1,9,14375,0,0,0,1,1,0,0.25483727,0
6.36,52,2,8,30000,0,1,43,1,1,0,0.7820781,1
6.6,91,1,6,5068,0,0,0,1,0,0,0.6114933,1
4.65,69,4,7,10350,0,1,40,1,1,1,0.94850373,1
3.16,65,1,6,2000,1,1,39,1,1,1,0.9113736,1
6.21,77,2,5,2000,0,1,30,0,0,1,0.81579715,1
6.62,100,2,5,21463,0,0,0,0,0,0,0.51590157,1
7.43,54,1,5,2000,0,0,0,1,1,0,0.5777008,1
6.99,77,0,5,2017,0,1,38,1,1,0,0.62928224,1
8.08,87,5,4,13660,0,0,0,0,1,0,0.41826645,1
7.72,80,0,5,6064,0,1,49,0,1,1,0.6171287,1
7.05,82,3,9,4671,0,1,22,0,1,0,0.78656876,1
6.38,46,2,8,5982,0,1,26,1,0,1,0.82767975,1
6.71,77,6,10,3641,0,0,0,1,1,1,0.8316927,1
9.47,89,4,4,3609,0,1,23,0,0,1,0.5013293,1
6.03,95,2,8,7978,0,0,0,1,1,0,0.6471342,1
6.41,61,0,5,2087,0,1,30,0,1,1,0.7244095,1
8.05,95,0,6,5405,0,0,0,1,1,0,0.26820427,0
6.85,55,2,10,6396,0,1,40,1,1,0,0.8698289,1
7.46,77,3,6,16729,0,0,0,0,1,0,0.6171963,1
8.59,69,1,10,30000,1,1,33,1,0,0,0.5565386,1
6.66,40,0,4,2497,0,1,36,1,1,1,0.6851803,1
4.94,92,5,8,19608,0,1,38,1,1,1,0.89864725,1
8.2,96,1,6,9508,1,0,0,0,0,1,0.3086116,0
3.34,79,2,7,3216,0,0,0,1,1,0,0.85937065,1
8.46,73,2,6,8844,1,1,40,1,0,0,0.70591146,1
6.34,100,0,9,2806,0,1,26,1,0,0,0.63942033,1
6.14,77,4,5,4038,0,1,25,1,0,0,0.9094672,1
6.99,78,3,9,26981,0,0,0,1,1,0,0.57215446,1
5.01,79,5,7,6011,0,1,28,0,1,1,0.9432198,1
4.53,78,2,8,7509,1,0,0,1,1,0,0.7874771,1
3.84,92,2,5,23107,0,1,22,0,0,1,0.8313026,1
6.5,74,1,8,10133,0,0,0,1,1,0,0.51236707,1
5.9,72,3,7,4935,1,0,0,1,1,0,0.9056272,1
3.44,56,2,5,3845,0,1,33,0,1,1,0.93445665,1
7.85,89,3,6,7347,0,1,28,1,0,0,0.57814354,1
6.09,60,1,8,7965,1,0,0,0,1,0,0.6494711,1
8.53,87,3,7,7841,0,0,0,1,0,0,0.39985257,0
7.52,64,1,6,14530,0,1,41,1,1,1,0.7254494,1
7.56,75,2,9,11888,1,1,36,0,0,1,0.71540767,1
8.17,88,1,5,30000,0,1,13,1,0,0,0.28833824,0
6.33,93,1,5,6424,0,1,27,1,1,1,0.61196095,1
7.96,75,3,5,8081,0,1,35,0,0,1,0.7462889,1
7.77,84,1,9,6895,1,1,20,0,0,0,0.50859517,1
6.67,73,0,4,15226,1,1,29,1,0,1,0.5111183,1
9.8,57,5,6,4116,0,1,37,1,0,1,0.7462161,1
9.33,50,2,6,2000,0,0,0,1,1,0,0.46701127,1
8.39,83,2,5,2747,0,1,22,1,1,1,0.45706365,1
7.15,77,0,4,18026,0,0,0,0,1,0,0.27924582,0
6.72,72,3,5,3916,0,0,0,1,1,0,0.8531608,1
7.6,40,1,6,7406,0,1,37,1,1,1,0.62716115,1
7.37,94,2,6,11059,0,0,0,0,1,0,0.4916232,1
8.98,80,3,9,20672,0,1,39,0,1,0,0.62850213,1
7.64,55,4,5,2866,0,1,52,1,1,1,0.8560408,1
7.35,56,2,6,7249,0,0,0,1,1,0,0.6339949,1
7.29,77,3,10,2973,0,1,56,0,0,1,0.87626815,1
7.03,73,2,6,6643,0,1,16,1,1,0,0.7347492,1
9.35,83,2,8,15650,0,1,17,0,0,0,0.20382063,0
7.21,96,1,9,25789,1,1,22,1,1,0,0.36457133,0
6.96,73,1,4,4462,0,0,0,0,1,0,0.71361643,1
9.14,66,2,5,11265,0,0,0,1,1,0,0.35991532,0
6.24,66,2,10,21435,0,1,25,1,1,1,0.6275803,1
4.91,70,5,7,5002,0,1,40,1,1,1,0.9555427,1
8.59,53,0,4,11045,0,1,22,1,0,0,0.24170657,0
8.83,86,2,4,10155,0,1,37,0,1,1,0.56186104,1
8.54,73,5,4,28850,0,1,53,1,0,0,0.7046777,1
6.06,55,2,10,7792,0,0,0,1,1,0,0.73473996,1
6.97,76,5,4,5315,0,0,0,0,1,1,0.77469826,1
4.62,81,0,9,2980,0,1,24,0,0,0,0.910805,1
6.99,100,2,7,13044,0,0,0,0,0,0,0.4894416,1
7.48,68,2,10,9113,0,1,18,0,0,1,0.67697245,1
6.43,74,3,8,2602,0,1,19,1,0,1,0.88291246,1
8.19,54,1,6,12946,0,1,29,1,0,0,0.58191675,1
8.16,70,4,4,9151,0,1,15,1,1,1,0.5538062,1
7.05,86,1,10,2081,0,0,0,1,0,0,0.5760931,1
8.79,63,4,5,21323,1,1,25,0,1,0,0.51854265,1
6.99,96,2,8,8940,0,1,27,1,0,1,0.5059851,1
7.62,86,2,9,8418,0,1,34,1,1,1,0.6453657,1
9.36,82,1,10,18530,0,0,0,1,1,0,0.11725983,0
10.0,55,1,5,10396,0,1,34,0,0,0,0.44184455,1
4.74,71,2,5,23049,0,1,35,1,0,1,0.87945473,1
6.58,83,0,5,20855,0,0,0,0,1,0,0.33290577,0
5.26,62,1,5,11883,0,0,0,0,0,0,0.7261412,1
7.29,86,2,4,10004,0,1,33,1,1,0,0.63508886,1
7.26,65,1,7,11405,0,0,0,1,0,0,0.5071034,1
7.5,80,2,8,9972,0,1,38,0,1,1,0.6549387,1
4.89,69,1,6,30000,0,1,33,1,0,0,0.8847595,1
7.48,94,3,8,13065,0,1,39,0,1,1,0.7228202,1
5.73,57,2,4,3202,0,1,22,1,0,1,0.9089133,1
5.28,78,4,6,5039,0,1,48,1,1,1,0.94944555,1
6.96,65,2,5,5997,0,1,22,0,1,1,0.7813696,1
6.62,78,0,4,3623,0,0,0,1,1,0,0.5307564,1
7.94,83,6,9,5175,0,1,36,0,1,1,0.7295318,1
5.97,47,7,8,5851,0,1,45,0,0,1,0.946618,1
8.79,83,5,5,19537,0,1,14,1,0,0,0.3814402,0
6.14,90,1,5,6068,0,1,22,0,0,0,0.76743627,1
5.47,78,1,9,11204,0,0,0,1,1,0,0.60881406,1
5.1,64,3,8,8405,0,1,47,1,1,1,0.9429328,1
6.71,82,3,4,3237,0,0,0,1,1,0,0.8195107,1
10.0,79,3,6,9980,1,1,33,1,1,0,0.5538689,1
7.14,82,1,4,3995,0,0,0,0,0,0,0.5820275,1
5.44,78,3,5,3083,0,0,0,0,1,1,0.8875774,1
5.21,61,2,8,5526,0,1,22,0,0,1,0.9273482,1
6.9,78,2,5,28050,0,0,0,1,1,0,0.42840275,1
4.92,40,3,10,6703,0,1,35,1,0,1,0.9461779,1
10.0,74,0,4,27711,0,0,0,0,1,0,0.105856515,0
6.75,71,0,10,6502,0,1,17,1,0,0,0.63700217,1
5.85,65,2,4,4147,0,1,35,1,1,1,0.9094053,1
7.79,74,1,7,13793,0,0,0,0,1,0,0.44827625,1
5.42,66,7,8,3994,0,1,13,1,1,1,0.91612995,1
5.82,63,1,8,9203,0,1,32,1,1,1,0.7783411,1
6.06,61,2,4,5478,0,0,0,0,1,1,0.8555417,1
6.09,57,2,10,7730,0,1,15,1,1,1,0.7491432,1
7.14,52,3,5,30000,0,1,33,1,1,1,0.69137734,1
6.75,77,2,7,2940,0,0,0,0,1,0,0.73677963,1
6.42,61,3,9,3513,0,0,0,1,0,1,0.8728492,1
9.03,94,2,6,8765,1,1,39,1,1,0,0.46597993,1
3.48,75,3,5,12945,0,1,34,0,1,1,0.93913203,1
8.6,70,1,6,2000,0,0,0,0,1,0,0.5236281,1
5.29,72,2,9,13703,0,1,38,0,1,1,0.8873202,1
8.91,73,3,5,16724,0,0,0,1,1,1,0.45048073,1
7.45,67,2,7,3087,0,1,40,0,0,1,0.8584227,1
4.58,61,1,5,8843,1,1,38,0,1,1,0.87666935,1
5.13,68,2,5,13007,1,1,31,1,1,1,0.8557779,1
6.6,96,3,4,12415,0,1,34,1,0,1,0.7842859,1
4.81,86,4,10,5059,1,1,38,1,0,1,0.9462404,1
5.92,84,0,4,4969,1,0,0,1,1,0,0.71318567,1
9.46,95,3,4,5411,0,0,0,0,0,0,0.44910455,1
6.2,89,3,4,26982,0,0,0,0,1,0,0.6716603,1
7.46,64,3,4,9220,0,0,0,0,0,0,0.75425196,1
6.57,89,1,9,30000,0,1,20,1,1,0,0.40967578,1
7.17,79,1,6,7440,0,1,23,1,0,0,0.43734083,1
7.27,69,3,4,2196,0,1,19,1,0,1,0.8096347,1
8.75,96,1,7,6343,0,0,0,0,1,0,0.34472007,0
9.71,76,3,8,2000,0,1,22,0,1,1,0.39454865,0
8.38,51,1,5,6105,1,1,22,1,0,0,0.57220626,1
3.69,82,3,7,24376,1,1,32,0,0,0,0.906307,1
5.83,54,1,5,13467,0,0,0,1,1,0,0.63508356,1
9.36,63,1,6,4459,0,1,40,1,1,0,0.499583,1
8.0,64,3,10,4029,1,0,0,1,0,0,0.61931497,1
7.81,85,6,10,6869,0,0,0,1,1,0,0.562864,1
8.44,90,3,10,14996,1,1,18,1,0,0,0.3751077,0
6.1,74,1,5,9526,0,1,37,1,0,1,0.7573153,1
5.66,53,2,8,8947,1,0,0,1,0,0,0.7624714,1
5.9,67,2,8,6014,1,1,35,0,1,1,0.91657627,1
7.17,63,1,9,9661,1,1,24,1,1,0,0.49888206,1
7.7,73,2,8,10115,0,1,43,0,1,1,0.819829,1
8.8,71,4,9,2888,0,1,28,0,0,0,0.75285494,1
8.03,82,3,10,6207,1,0,0,1,0,1,0.5326188,1
6.67,85,3,5,13404,0,0,0,1,1,0,0.69741946,1
8.5,79,3,4,2420,1,0,0,1,1,1,0.5088215,1
5.92,76,6,5,9583,0,0,0,0,1,0,0.81507915,1
7.77,52,3,9,10355,0,1,31,1,1,1,0.76726687,1
6.87,95,3,8,5197,0,1,35,1,1,1,0.83680093,1
7.07,64,0,7,21692,0,1,46,1,1,1,0.5815767,1
6.41,55,3,5,5790,1,1,37,0,0,1,0.9018078,1
7.47,63,2,5,18572,0,1,33,1,1,1,0.6767171,1
5.41,46,5,7,3164,0,0,0,1,1,1,0.90366274,1
6.36,84,1,8,10140,1,1,21,0,1,0,0.43049887,1
7.55,70,1,10,4082,0,0,0,1,1,0,0.5803487,1
8.31,92,5,4,5371,0,1,44,1,0,1,0.6710587,1
5.56,90,0,7,16547,0,1,24,1,1,1,0.72553325,1
8.8,98,3,7,4769,0,0,0,1,1,0,0.48314172,1
8.65,58,2,8,2563,0,1,31,1,1,0,0.75612307,1
8.23,77,2,6,2271,1,1,29,1,0,1,0.6208418,1
8.28,83,1,7,6297,0,1,29,1,0,0,0.5749199,1
8.67,71,1,8,5536,0,1,35,0,1,0,0.6705816,1
6.84,82,4,4,16158,0,0,0,1,0,0,0.7149084,1
4.55,78,3,8,4544,1,1,41,0,1,1,0.94932115,1
5.65,65,1,4,11933,0,1,35,0,1,1,0.8440397,1
8.68,74,5,9,7622,1,1,29,1,1,1,0.6275547,1
6.62,76,1,5,9464,0,0,0,0,1,0,0.42680457,1
9.36,44,1,6,11159,0,1,38,1,1,0,0.40107587,1
8.65,78,1,5,15412,0,0,0,1,1,0,0.22029607,0
6.49,58,5,5,7044,0,1,18,1,1,1,0.8101472,1
9.18,61,3,4,17787,0,0,0,1,1,0,0.43638763,1
3.33,76,2,7,5414,0,0,0,1,0,0,0.86757314,1
8.66,74,0,6,30000,0,1,32,0,1,0,0.3351857,0
7.99,92,3,5,9237,0,0,0,0,1,0,0.4145046,1
6.82,78,2,10,4495,1,1,15,1,0,0,0.7400706,1
6.0,48,1,4,3311,1,1,35,0,1,1,0.8624181,1
5.78,69,2,6,5695,0,1,35,1,1,1,0.919337,1
5.68,79,1,5,6846,0,1,29,0,0,0,0.9013057,1
7.45,59,2,5,8273,0,1,40,1,1,1,0.8032292,1
6.74,86,1,7,8488,0,1,39,1,1,1,0.5712485,1
5.81,70,2,6,4516,0,1,16,0,1,1,0.89999,1
5.99,79,0,4,12639,0,1,38,1,1,1,0.637791,1
8.32,58,2,6,15218,1,1,25,1,0,0,0.4937653,1
7.18,73,3,9,5700,1,0,0,0,1,0,0.8220547,1
6.35,74,0,7,9654,0,0,0,0,0,0,0.48932922,1
9.03,82,3,4,9041,1,1,29,1,1,1,0.5562738,1
7.97,97,3,10,13751,0,1,26,0,0,1,0.4550178,1
6.26,53,6,4,2935,0,0,0,0,0,1,0.88119423,1
8.48,90,3,6,30000,0,0,0,1,1,0,0.3137996,0
6.14,80,0,6,8156,1,1,29,1,1,1,0.5729088,1
6.98,93,3,9,13658,0,1,33,0,1,1,0.73471266,1
8.32,86,3,8,3809,1,1,41,1,1,0,0.7392351,1
8.3,83,3,7,4202,0,1,10,1,1,0,0.5127968,1
6.24,90,4,10,2454,0,0,0,0,1,0,0.84045357,1
9.44,67,2,5,7167,0,1,30,1,0,1,0.5418819,1
8.33,49,2,7,5564,0,0,0,1,0,0,0.59992075,1
8.25,63,1,6,17058,0,1,21,1,1,0,0.32790142,0
7.46,66,2,5,11195,0,1,16,0,1,0,0.6543128,1
6.7,87,2,8,19588,0,0,0,0,0,0,0.5572,1
6.82,66,1,10,8121,1,1,26,1,0,1,0.5659499,1
9.72,62,4,4,7820,0,1,28,1,1,0,0.64387155,1
7.92,82,1,9,9315,1,1,36,0,1,1,0.5035847,1
6.35,79,5,7,6196,0,1,42,1,0,1,0.91846496,1
6.94,76,1,9,12442,0,0,0,0,1,1,0.3980541,0
5.29,77,3,4,21147,0,0,0,1,0,0,0.7391104,1
6.53,66,2,6,2782,0,0,0,1,0,0,0.8137265,1
3.66,96,3,10,6453,0,1,40,1,1,1,0.93292105,1
4.38,59,1,7,17397,0,0,0,1,0,0,0.74508935,1
5.78,93,1,4,9757,0,1,28,0,1,1,0.74550205,1
10.0,56,1,9,30000,0,1,18,1,1,0,0.1805344,0
6.93,83,5,5,5829,0,0,0,0,0,0,0.77476454,1
7.86,64,0,10,4652,0,0,0,0,1,0,0.43806657,1
6.33,64,1,6,13300,1,1,27,1,1,0,0.53388417,1
10.0,65,2,7,7148,1,1,40,0,1,1,0.620542,1
8.2,68,2,5,8200,0,0,0,0,0,0,0.55954367,1
6.29,98,3,7,5216,0,0,0,1,1,0,0.8346715,1
6.49,58,4,7,14264,0,0,0,1,1,0,0.8119446,1
7.14,74,2,5,3003,0,1,37,1,0,1,0.83543783,1
5.51,84,2,4,11084,1,0,0,1,0,1,0.6918524,1
6.75,76,3,5,6773,0,1,32,0,1,1,0.88006926,1
7.86,51,2,7,30000,0,0,0,0,1,0,0.47515163,1
4.72,64,3,6,14540,0,1,44,1,0,1,0.95060533,1
9.07,93,2,10,2393,1,1,29,1,1,0,0.4041158,1
9.09,48,2,9,5681,0,1,37,1,1,0,0.7282724,1
7.37,60,1,5,6133,0,1,26,1,0,1,0.69240427,1
8.19,63,2,4,4176,0,1,28,0,0,1,0.7654358,1
7.55,94,1,5,5561,1,1,19,1,0,0,0.4735202,1
6.29,79,4,8,4893,1,0,0,1,0,1,0.8582038,1
8.51,79,0,6,6948,0,1,33,1,0,0,0.42974907,1
7.56,74,2,7,6881,1,0,0,1,1,0,0.67252535,1
6.63,58,0,9,7042,0,1,45,1,1,0,0.6218676,1
5.01,85,3,6,14676,0,0,0,1,1,0,0.8703192,1
6.32,77,2,4,16629,0,0,0,1,0,0,0.59433186,1
8.86,63,1,5,4718,1,0,0,0,0,1,0.5258862,1
8.22,88,0,6,23446,0,0,0,0,1,0,0.18714288,0
6.45,66,1,5,20731,0,0,0,0,0,0,0.55925566,1
9.29,55,2,6,5218,0,0,0,1,1,0,0.4617949,1
6.77,81,4,9,3761,1,1,39,1,0,0,0.8911341,1
7.05,68,1,10,2504,1,0,0,0,0,0,0.72581196,1
6.95,66,5,8,11626,0,0,0,0,1,1,0.7704514,1
4.85,84,2,8,13254,0,1,40,0,0,1,0.91821885,1
7.72,59,2,5,23591,0,0,0,1,1,0,0.5110432,1
8.58,65,2,8,4824,1,1,53,0,0,1,0.81246865,1
6.85,93,2,9,3829,0,0,0,1,0,1,0.72724754,1
10.0,93,4,4,5770,0,0,0,0,1,0,0.3335221,0
5.13,100,3,6,13312,0,1,32,1,1,0,0.8858384,1
7.5,95,5,6,4522,0,0,0,0,1,0,0.6666367,1
6.71,63,0,9,15191,0,0,0,0,0,1,0.46155643,1
8.09,68,2,5,5718,0,0,0,1,1,0,0.5564062,1
7.36,76,1,4,4287,0,1,14,1,1,0,0.525545,1
7.9,91,0,9,17419,0,1,30,0,1,0,0.29029322,0
5.94,71,5,7,2000,0,0,0,1,1,0,0.90317595,1
7.77,82,4,4,4576,0,1,47,1,1,1,0.806433,1
8.31,100,2,6,4432,0,1,27,1,1,1,0.44057083,1
6.91,72,1,6,2805,0,1,29,1,1,0,0.7472169,1
4.45,66,4,4,10073,0,1,43,0,1,1,0.9419841,1
4.49,70,1,9,5535,0,0,0,1,1,1,0.85406184,1
5.39,65,2,4,5072,0,0,0,1,1,0,0.847497,1
7.07,83,3,4,5863,0,0,0,0,0,0,0.75769883,1
4.8,48,3,6,12215,1,0,0,1,1,0,0.89646024,1
6.88,94,1,5,8226,0,0,0,0,0,1,0.42982194,1
7.1,62,1,10,2000,0,1,23,1,1,1,0.6864183,1
5.3,82,1,10,19090,0,1,28,1,0,0,0.81098,1
8.13,75,0,6,6156,0,1,44,0,1,1,0.5413771,1
5.26,81,3,4,30000,0,1,27,1,1,1,0.837242,1
7.52,63,0,5,11714,1,0,0,1,1,0,0.36073703,0
9.99,99,2,8,9401,0,1,33,1,0,0,0.27002788,0
4.69,83,4,10,30000,0,1,23,1,1,1,0.8884018,1
6.84,80,2,4,26435,1,0,0,0,0,0,0.5253793,1
9.08,67,1,5,7352,1,0,0,1,1,0,0.30201265,0
7.08,82,0,10,5582,1,1,46,1,1,1,0.7061087,1
5.64,82,3,5,22397,0,0,0,0,0,0,0.74751747,1
6.78,51,2,9,12639,0,0,0,1,1,1,0.64510286,1
4.68,69,3,8,6608,0,0,0,1,0,0,0.9163403,1
6.46,72,3,5,10053,0,1,35,0,1,1,0.8615219,1
7.23,78,1,4,2540,0,1,27,1,0,1,0.6289654,1
6.06,76,2,9,4800,0,1,35,0,0,1,0.90926254,1
6.69,88,3,8,6267,0,0,0,1,0,0,0.80406815,1
4.1,100,1,10,12628,0,1,42,1,0,1,0.8615907,1
9.04,100,0,4,9309,0,0,0,1,1,0,0.11836213,0
6.18,75,7,5,6212,0,1,43,0,1,1,0.9126951,1
7.23,89,1,7,6351,1,0,0,1,1,0,0.48439592,1
6.74,83,5,5,30000,0,1,22,1,0,1,0.6573643,1
6.76,78,2,9,6907,0,0,0,1,1,0,0.70920986,1
7.58,78,2,9,13657,0,1,34,0,1,0,0.6575008,1
7.75,54,1,8,7908,1,0,0,1,1,0,0.46306,1
6.58,85,1,4,8393,0,0,0,0,1,0,0.4219564,1
5.7,97,3,10,2748,1,1,25,1,0,1,0.9309155,1
8.94,86,2,6,2497,0,0,0,1,0,0,0.4329441,1
4.44,68,5,8,27854,0,1,48,1,0,1,0.92165035,1
8.25,85,2,6,8006,0,1,35,1,1,1,0.5825411,1
5.27,55,1,7,15865,0,1,32,1,1,1,0.83074707,1
6.37,65,1,5,14831,0,0,0,1,0,0,0.53226066,1
7.81,72,1,6,9535,0,0,0,1,0,1,0.44689524,1
7.18,77,2,5,27330,0,0,0,0,1,0,0.46214452,1
6.55,50,4,5,2604,0,1,25,1,0,1,0.8762201,1
8.05,99,2,6,13827,0,0,0,0,0,0,0.36846003,0
7.38,47,1,5,7196,0,1,40,1,1,1,0.7500938,1
6.14,68,3,9,5057,0,1,35,1,1,0,0.9219221,1
6.42,94,4,4,2917,0,1,26,0,0,1,0.8468494,1
5.17,78,2,5,12174,0,0,0,1,0,0,0.69640076,1
7.05,84,3,5,5797,1,1,36,1,0,1,0.84118396,1
10.0,83,3,4,12186,0,1,12,1,0,0,0.29771614,0
7.7,100,3,10,13436,0,1,38,0,0,0,0.68013823,1
8.02,63,3,5,8151,0,1,25,0,0,0,0.61881846,1
6.45,72,0,4,30000,0,1,30,0,1,0,0.49115092,1
4.45,72,0,4,4648,0,1,35,1,0,1,0.9219383,1
6.39,51,1,9,18785,0,1,26,1,1,1,0.4908404,1
7.53,92,4,5,6856,0,1,13,1,1,1,0.6502468,1
5.69,94,0,6,30000,0,0,0,1,0,0,0.5550743,1
5.23,85,3,8,24447,0,1,18,1,0,1,0.83535284,1
7.0,50,5,10,9571,0,1,34,1,1,1,0.8158904,1
8.08,80,4,4,3997,0,1,45,0,1,1,0.7583109,1
5.83,91,2,5,15699,0,0,0,0,1,0,0.67699116,1
9.89,64,2,4,5396,0,1,26,0,1,0,0.49613142,1
6.18,81,2,8,22106,1,0,0,1,1,0,0.53366476,1
6.77,82,2,7,6178,1,0,0,1,1,0,0.6899742,1
5.12,80,1,9,3198,0,0,0,0,1,0,0.7959856,1
8.43,88,0,4,6721,1,1,50,1,1,0,0.46345794,1
4.14,70,3,4,26821,0,1,32,0,0,1,0.9089171,1
6.73,69,2,6,4471,1,1,29,1,1,0,0.821136,1
7.45,74,2,7,4821,0,0,0,0,0,0,0.73146343,1
8.01,53,2,8,13892,0,0,0,1,1,0,0.4643258,1
7.99,77,2,7,5002,0,0,0,0,0,1,0.48323762,1
5.39,77,1,6,5156,1,1,24,1,0,0,0.88545674,1
7.95,65,1,4,18213,0,0,0,1,1,1,0.30956575,0
6.45,72,0,5,4330,0,1,47,0,0,1,0.8333761,1
3.7,71,1,4,3724,0,1,51,1,0,1,0.93360054,1
10.0,75,0,10,10201,0,1,19,0,1,1,0.07600712,0
7.68,78,3,10,16088,0,1,29,0,1,1,0.6589465,1
8.08,65,3,7,19905,1,1,42,1,1,0,0.7244161,1
8.66,97,2,10,10998,1,1,34,1,0,1,0.46804565,1
6.95,79,3,7,9421,0,1,35,1,0,1,0.80118424,1
6.09,79,4,6,5117,1,0,0,1,1,1,0.8845851,1
7.85,67,2,8,6128,0,0,0,1,1,1,0.5676932,1
8.63,75,1,5,7001,0,0,0,1,1,0,0.33058015,0
9.17,78,0,10,3555,0,0,0,1,1,0,0.13818994,0
5.13,86,2,6,17074,0,1,24,1,1,1,0.79463106,1
8.65,62,0,9,4139,0,1,39,1,1,0,0.50027776,1
4.47,95,1,8,11938,0,0,0,1,1,0,0.7291707,1
8.01,62,1,8,8350,0,0,0,1,1,0,0.364863,0
6.14,99,0,7,13717,0,0,0,1,0,0,0.40716386,1
8.22,63,1,5,9529,0,0,0,1,0,0,0.38010433,0
8.43,67,2,6,19513,0,0,0,0,0,0,0.4433321,1
7.93,66,0,6,7817,1,1,40,0,1,0,0.5460807,1
8.55,83,0,6,8343,1,1,19,0,1,0,0.16409728,0
8.37,78,1,5,8367,0,1,29,0,1,0,0.43805158,1
7.41,94,1,7,12943,0,1,30,1,1,1,0.44723868,1
9.38,74,0,7,8221,0,1,40,1,1,0,0.23015095,0
7.06,92,1,5,16168,0,0,0,0,1,0,0.37714538,0
6.19,67,4,5,20716,0,0,0,1,0,0,0.73386425,1
7.49,76,2,10,18946,0,1,29,1,1,1,0.58442914,1
5.95,60,3,7,7133,0,0,0,1,0,0,0.84409153,1
7.14,100,2,4,3823,1,0,0,0,1,0,0.64905566,1
7.14,75,2,6,16884,0,1,17,0,0,1,0.54061943,1
9.88,67,1,6,5709,0,1,17,1,1,1,0.25923046,0
10.0,71,2,6,3845,0,1,34,1,1,1,0.5478064,1
4.98,75,2,5,4129,0,1,50,1,0,1,0.93594986,1
5.76,66,2,10,2000,1,0,0,1,1,1,0.8572066,1
8.48,66,2,4,2287,0,1,28,0,0,1,0.7539577,1
7.68,75,4,9,7735,0,0,0,0,1,1,0.64064026,1
10.0,50,1,4,14333,0,0,0,0,0,0,0.19277938,0
8.72,55,0,4,17129,0,0,0,1,0,0,0.17578705,0
6.97,86,0,4,6640,0,1,28,0,1,1,0.5596388,1
10.0,80,3,10,5377,1,1,28,0,1,1,0.48210284,1
4.83,76,2,6,4684,0,0,0,1,1,1,0.87312776,1
8.0,60,2,6,6458,0,0,0,1,0,0,0.59006655,1
9.18,84,0,6,24757,1,0,0,1,0,0,0.08514485,0
8.36,87,3,9,2000,0,1,19,0,1,0,0.51127625,1
6.06,83,1,5,2000,0,0,0,0,1,1,0.7097938,1
5.24,95,3,6,3585,0,1,22,1,0,1,0.9293768,1
8.55,77,1,9,17404,0,1,42,1,1,0,0.4999132,1
6.77,81,2,8,6053,0,1,48,1,0,1,0.85284525,1
7.01,76,1,5,9068,0,1,31,0,1,1,0.54248565,1
7.78,67,3,8,3568,0,0,0,1,0,0,0.69345045,1
6.98,76,2,9,11978,0,0,0,1,0,0,0.526777,1
9.67,85,3,6,4025,1,1,23,1,1,1,0.36679637,0
9.39,67,0,6,6831,0,0,0,1,1,0,0.20395742,0
4.78,68,1,8,8006,0,0,0,1,1,0,0.7833639,1
