promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
5.01,87,2,9,10429,0,0,0,1,1,0
10.0,73,1,10,18977,1,1,46,1,1,0
7.47,84,3,8,23182,0,0,0,1,1,0
7.24,83,1,10,23765,1,0,0,1,1,1
9.07,66,0,3,22867,0,1,41,1,1,0
8.53,55,1,7,23270,0,1,35,1,1,0
8.43,92,2,7,17180,1,0,0,0,0,0
7.62,86,1,5,12158,0,1,35,1,1,1
6.14,83,0,2,13696,0,0,0,1,0,0
7.59,83,2,5,3649,0,0,0,1,1,1
8.15,61,1,5,14454,0,0,0,1,1,0
9.77,88,2,8,22515,0,0,0,1,0,0
6.38,63,1,5,9252,0,0,0,1,1,1
6.45,84,2,9,16819,0,0,0,1,1,0
8.65,79,2,8,16297,0,0,0,1,1,0
7.51,72,2,3,5043,0,0,0,1,0,0
8.78,77,1,10,20532,0,1,40,1,1,1
6.96,86,1,1,15564,1,1,15,1,0,1
8.56,84,2,8,22701,0,1,24,1,1,0
8.34,75,0,1,8254,0,1,46,1,1,0
6.64,88,3,7,11547,0,0,0,1,1,0
8.71,69,0,6,7078,1,0,0,1,1,0
7.54,81,0,3,20067,1,0,0,1,1,0
9.37,81,0,7,15821,0,0,0,1,1,0
6.83,76,0,4,4738,0,0,0,1,1,0
8.03,100,0,10,21431,0,0,0,1,1,0
8.44,73,1,1,3524,1,0,0,1,1,0
7.69,100,1,8,8741,0,0,0,1,1,0
10.0,72,0,10,14628,1,0,0,1,1,0
5.59,72,1,2,15326,0,0,0,0,0,1
7.64,85,1,7,11432,0,0,0,1,0,1
8.06,70,1,8,18511,1,0,0,1,1,0
7.07,99,1,5,17707,1,1,36,1,1,0
8.18,99,0,9,6434,1,1,34,1,0,0
5.44,71,3,7,12500,0,1,24,1,0,1
8.81,65,1,8,20548,1,0,0,1,1,0
9.31,65,2,7,6043,1,0,0,1,1,0
10.0,84,1,10,3318,0,1,42,1,1,0
7.4,56,0,7,3831,0,0,0,1,1,0
8.05,85,1,9,10052,1,1,11,1,0,0
8.56,95,1,8,24531,0,0,0,1,1,0
9.7,87,5,8,5886,0,0,0,1,1,0
8.62,84,3,2,8801,0,0,0,0,1,1
7.76,75,0,8,7451,1,0,0,1,0,0
7.83,96,2,8,11785,0,1,45,1,1,1
5.33,98,3,10,7393,1,0,0,1,1,1
8.52,94,0,3,16344,0,0,0,1,1,0
8.3,98,1,5,5414,1,0,0,0,1,0
7.98,88,1,7,19161,0,0,0,1,1,0
9.13,74,1,7,4206,0,1,35,1,1,1
8.66,77,1,4,3709,0,0,0,1,0,0
10.0,95,2,4,17501,1,0,0,1,1,0
5.41,60,1,3,18744,0,0,0,1,1,0
7.37,74,1,2,9486,0,1,15,1,0,1
6.42,74,1,6,17687,0,0,0,1,1,0
8.41,75,0,6,18221,0,1,43,1,1,1
5.95,65,0,10,8497,1,0,0,1,1,1
6.46,76,3,9,5930,0,1,26,1,0,1
6.56,65,1,9,9727,1,0,0,1,1,1
4.82,70,3,5,6232,0,0,0,0,1,1
7.79,89,0,10,23668,0,0,0,1,0,0
7.33,68,1,2,11596,1,1,45,1,1,1
6.71,65,0,10,4706,1,0,0,1,1,1
8.19,100,0,4,16490,0,0,0,1,1,0
6.38,69,0,8,8085,1,1,26,1,1,1
7.66,71,0,2,17713,0,1,45,1,1,1
8.95,81,4,10,3790,1,0,0,1,0,0
7.86,67,1,2,22181,0,1,20,1,1,0
6.84,75,3,8,11038,1,0,0,0,1,0
5.25,71,0,8,15760,0,0,0,1,1,1
7.61,77,1,7,18860,0,1,36,1,1,1
9.5,79,3,2,21521,0,0,0,1,1,1
10.0,72,1,4,23774,1,1,32,1,1,0
7.15,79,1,6,20730,1,1,33,0,1,1
7.91,84,0,10,6749,0,0,0,1,1,0
8.82,85,3,7,7293,1,1,34,1,0,1
8.82,71,0,2,3010,1,0,0,0,1,0
10.0,86,0,10,16440,0,0,0,1,1,0
9.32,89,1,5,16454,1,1,23,1,1,0
10.0,75,0,3,17566,0,1,21,1,1,0
5.26,77,1,2,9061,0,1,12,1,1,1
8.1,100,2,1,20349,1,1,38,1,1,0
6.89,88,1,5,4526,0,0,0,1,1,1
8.39,86,0,7,6795,1,1,31,1,1,1
9.85,80,0,2,13830,0,1,30,1,0,0
10.0,76,1,2,15816,0,0,0,1,0,0
7.39,75,0,10,20362,1,1,26,1,1,0
8.67,76,0,5,19420,0,0,0,1,0,0
7.97,72,6,7,24720,0,1,18,1,1,1
7.45,77,1,5,9355,0,0,0,0,0,0
7.21,76,2,7,22002,0,0,0,1,1,0
6.0,85,2,1,14507,0,0,0,1,1,1
9.81,81,4,7,12210,1,1,27,1,0,1
7.81,67,1,4,4008,0,0,0,1,1,0
5.97,83,2,5,12317,0,0,0,1,1,1
8.19,92,1,1,20816,1,0,0,1,1,0
9.56,89,2,1,15808,0,0,0,1,0,0
6.46,80,0,10,11642,0,0,0,0,1,0
8.48,80,1,3,5954,0,0,0,0,0,0
6.4,93,6,4,14523,1,0,0,1,1,1
5.47,82,0,10,4107,0,1,41,1,1,1
8.05,82,1,1,15102,0,1,37,0,0,1
6.75,94,0,3,16989,0,0,0,1,1,0
5.21,78,0,7,6768,0,0,0,1,1,1
5.04,90,1,7,14740,0,0,0,1,1,0
7.72,80,3,5,24288,0,0,0,1,1,1
7.74,75,0,8,10350,0,0,0,1,1,0
5.81,96,0,4,11205,0,1,14,1,1,1
10.0,80,0,1,16617,0,0,0,1,0,0
7.74,70,0,1,13518,1,0,0,1,1,0
4.19,90,1,9,14886,0,0,0,1,0,1
6.72,83,1,6,8814,0,0,0,1,0,1
7.14,71,1,2,23110,0,1,11,1,1,0
6.35,60,1,6,3071,0,1,42,0,1,1
8.1,86,0,10,17350,1,1,46,1,1,0
7.83,57,0,2,8571,1,0,0,1,1,0
6.16,88,2,1,17522,0,0,0,1,1,1
6.19,84,1,2,5819,0,0,0,1,1,0
8.32,85,0,5,17880,0,0,0,0,1,0
9.45,75,1,2,3564,0,0,0,1,1,0
7.33,84,1,4,6635,0,0,0,1,0,0
9.83,83,1,10,12463,0,1,17,1,1,0
6.89,79,1,10,14052,0,0,0,1,1,1
7.57,87,2,10,13984,0,0,0,1,1,1
9.32,98,1,10,22740,0,0,0,0,0,0
7.93,86,0,10,7338,1,0,0,1,1,0
5.36,77,2,2,12234,1,1,27,1,0,1
6.98,83,2,5,17636,0,0,0,1,1,0
5.4,74,2,6,7727,0,0,0,1,1,1
7.46,68,0,1,7367,0,1,35,1,1,1
8.1,96,0,7,15765,0,0,0,1,1,0
8.7,89,0,9,14485,1,0,0,1,1,0
7.85,98,3,10,13042,0,0,0,1,1,1
6.93,80,2,6,18364,1,1,21,1,1,0
6.04,61,2,7,19138,0,0,0,1,1,1
8.21,88,2,2,3661,1,0,0,1,1,0
6.98,70,3,5,23747,0,0,0,1,0,0
8.19,90,1,2,19475,0,0,0,1,1,0
8.37,83,1,3,14451,0,0,0,1,1,0
9.89,97,1,2,3964,1,0,0,1,1,0
8.11,96,3,4,7098,1,1,25,1,1,1
7.75,99,0,9,13799,0,1,32,1,0,1
7.78,88,2,3,18507,0,1,22,1,1,1
6.65,79,1,3,7766,0,0,0,1,1,1
7.2,86,0,6,3832,1,0,0,0,1,0
8.09,94,0,1,4028,0,0,0,1,1,0
7.68,83,5,6,12001,0,0,0,1,1,1
8.52,99,2,4,15929,0,0,0,1,0,0
7.37,79,2,6,21747,1,1,16,1,1,1
7.42,85,2,1,15483,1,0,0,1,1,0
8.91,58,0,3,16450,0,0,0,1,1,1
9.16,100,0,4,7876,1,0,0,1,1,0
4.62,100,2,1,7588,0,0,0,1,0,1
7.18,69,4,9,8212,0,1,44,1,1,1
9.55,78,2,8,4471,0,0,0,1,1,0
7.49,74,2,6,21049,0,0,0,1,0,1
7.88,77,0,3,5955,0,1,13,1,1,1
8.07,84,2,3,4699,0,0,0,1,0,0
7.82,81,0,6,19020,1,0,0,1,1,0
10.0,91,1,4,18056,1,0,0,1,1,0
8.56,83,1,4,22681,1,0,0,1,1,0
4.94,100,0,4,17104,0,1,22,1,1,1
8.3,77,1,2,10254,0,0,0,1,1,1
7.22,79,2,10,3054,1,1,13,1,1,1
6.51,87,0,9,3433,0,1,46,1,1,1
7.85,78,0,5,23817,0,0,0,1,1,0
6.4,94,2,3,6907,1,0,0,1,1,1
6.3,83,2,2,8236,0,0,0,1,1,1
6.68,67,1,2,4993,0,1,37,1,1,1
8.68,93,2,1,21771,0,1,44,0,0,1
5.91,79,4,9,7552,0,1,15,1,1,1
7.16,92,1,9,15786,1,0,0,1,0,0
7.7,88,1,1,14474,1,0,0,0,1,0
8.67,70,2,3,7317,0,0,0,1,1,0
7.89,82,0,7,12184,1,0,0,1,1,0
6.53,76,2,2,16421,0,0,0,1,0,0
5.27,71,2,6,8945,0,0,0,0,1,1
6.46,94,3,9,22438,0,0,0,0,1,0
8.44,78,2,1,19363,0,1,28,1,1,1
8.87,77,0,3,16407,0,0,0,1,1,0
8.3,92,0,3,14211,0,1,37,0,0,1
6.68,86,2,7,11689,0,0,0,1,0,1
7.71,71,0,6,24626,1,0,0,1,1,0
6.25,83,1,3,14105,0,1,28,1,1,1
8.75,77,0,6,20354,1,0,0,1,1,0
8.19,92,1,7,10551,1,1,30,1,1,1
7.98,77,1,4,12551,1,0,0,1,1,0
4.85,77,1,2,15016,0,1,29,1,1,1
10.0,74,1,5,24327,1,0,0,1,1,0
7.65,100,2,9,20545,0,0,0,0,1,0
7.56,61,1,3,22709,0,0,0,1,1,1
7.05,78,3,2,15076,0,0,0,1,1,0
5.84,69,0,7,15264,0,0,0,1,0,1
8.55,94,0,9,5696,0,0,0,1,1,0
7.47,83,2,10,19488,1,1,28,1,1,1
8.73,70,1,1,9788,0,0,0,1,0,1
7.55,74,2,4,3428,1,0,0,1,0,1
4.67,78,3,9,14422,1,0,0,1,1,1
6.2,65,3,3,18288,1,0,0,1,1,1
7.02,94,0,5,22445,0,0,0,1,1,0
6.81,83,1,8,11301,0,0,0,1,1,0
7.24,66,0,4,19592,0,1,33,1,1,1
9.41,81,4,8,23146,0,0,0,1,1,0
7.43,54,2,7,16737,0,0,0,1,1,1
8.4,87,1,3,12617,1,0,0,1,1,0
8.98,65,1,3,6417,1,1,23,1,1,1
7.72,83,0,1,9634,0,0,0,1,0,0
6.59,83,1,1,17690,0,1,13,1,0,0
5.71,85,2,1,17056,1,0,0,1,1,1
8.68,79,1,1,24151,0,1,12,1,1,0
6.26,80,2,8,10025,0,0,0,1,1,0
7.56,90,2,9,16137,1,0,0,1,1,0
7.58,89,1,3,23751,1,1,23,1,0,1
5.84,86,2,2,7795,0,0,0,1,1,1
6.24,84,0,6,20844,0,0,0,1,1,0
5.28,76,1,1,22690,1,0,0,1,1,1
8.47,73,2,10,23618,0,0,0,1,1,0
8.84,91,5,4,9002,0,0,0,1,1,1
8.87,84,1,8,3273,0,0,0,1,0,0
9.34,66,2,7,23713,1,0,0,1,1,0
10.0,92,0,7,9648,0,1,44,1,1,0
6.81,82,4,5,12319,0,0,0,1,1,1
7.75,61,0,10,21628,0,0,0,1,1,0
8.54,87,1,2,16527,0,1,10,1,1,0
7.16,94,2,9,9173,0,1,11,1,0,1
5.37,85,1,6,14347,1,1,12,1,1,0
9.85,76,2,10,20199,0,0,0,1,1,0
7.89,86,0,5,14936,1,0,0,1,1,0
8.16,84,0,7,15663,0,1,11,1,1,0
8.08,74,0,7,19329,0,0,0,1,1,0
6.86,78,0,9,23342,1,1,12,1,1,1
5.04,86,0,2,9659,0,0,0,0,1,1
7.73,77,0,10,22053,0,1,47,1,1,1
8.64,78,0,4,3444,0,0,0,0,1,0
8.38,84,3,3,23806,1,1,26,0,1,1
7.22,72,1,5,9175,1,1,33,1,1,1
6.57,90,1,7,23963,0,0,0,0,0,0
6.66,95,1,6,4601,0,0,0,1,1,0
7.52,61,3,8,8024,1,0,0,1,0,1
7.93,94,2,3,3893,0,1,16,1,1,0
6.55,65,4,6,23360,1,0,0,1,0,1
7.03,100,1,1,8935,1,0,0,1,1,0
8.0,84,0,1,24130,0,0,0,0,0,0
6.24,72,1,6,11217,0,1,38,1,0,1
4.33,76,1,2,16394,0,0,0,1,1,1
7.64,95,1,5,20297,1,0,0,1,1,0
7.94,97,1,6,23589,1,0,0,1,0,0
8.66,86,1,5,4358,1,1,38,1,1,0
7.94,70,2,4,9158,0,0,0,1,1,0
6.14,76,2,10,3982,0,1,10,1,1,1
6.96,83,0,9,14322,0,0,0,0,1,0
10.0,87,0,9,17090,1,0,0,1,1,0
7.3,78,1,10,15123,0,1,41,0,1,0
5.47,89,0,5,5486,1,0,0,1,1,1
7.82,100,3,7,16889,1,0,0,0,0,0
6.99,61,0,4,11353,0,0,0,1,1,1
5.97,95,0,10,22159,0,1,21,1,1,0
7.55,83,1,8,4577,0,1,37,1,1,1
7.89,88,2,10,12402,1,0,0,1,1,0
6.99,91,1,8,6841,1,1,41,1,1,1
7.34,71,2,4,20348,0,1,36,1,1,1
5.38,65,0,8,6194,1,0,0,1,1,1
9.1,69,2,6,5855,1,1,19,1,1,0
5.94,69,2,10,21594,0,0,0,1,1,1
4.95,74,0,8,18109,1,1,27,0,1,1
7.2,75,1,4,8586,0,0,0,0,0,1
7.59,91,1,2,14680,1,0,0,1,0,0
8.1,80,1,2,22280,1,1,44,1,1,1
5.76,79,1,9,20423,0,1,13,1,1,0
6.62,90,2,5,8591,0,0,0,1,1,1
8.49,84,2,4,23339,0,0,0,1,0,0
8.08,78,2,1,7666,0,0,0,1,1,0
7.74,100,0,10,8659,0,0,0,1,0,0
6.73,86,3,2,7442,0,1,22,1,1,0
8.13,72,0,2,7543,0,0,0,1,1,0
8.35,84,1,10,21841,0,1,35,1,1,1
8.84,88,0,9,3138,1,0,0,0,1,0
8.66,81,1,1,3338,0,0,0,1,0,0
7.08,91,1,2,3073,0,1,14,1,1,1
9.22,90,1,9,5771,0,0,0,1,1,0
8.42,93,2,7,12784,0,0,0,1,1,0
8.01,75,1,1,5378,1,0,0,0,1,0
8.64,94,1,5,5325,1,1,31,1,1,1
8.38,85,2,3,22862,0,0,0,1,1,0
4.35,65,3,4,23743,0,1,26,1,1,1
8.52,100,1,3,20484,0,1,27,1,1,0
5.85,88,2,2,9169,0,0,0,1,1,1
7.78,94,2,4,13058,0,1,36,0,1,1
4.92,100,0,4,23674,0,1,47,1,1,1
7.56,68,0,8,21744,0,0,0,1,0,1
6.63,86,0,9,7767,0,0,0,1,0,0
6.72,89,3,8,21952,0,0,0,1,0,1
6.79,89,4,2,23579,1,0,0,0,1,1
8.11,79,0,4,23715,1,1,45,1,0,0
7.18,84,1,7,16279,0,0,0,1,0,0
9.1,83,0,5,19694,1,0,0,1,1,0
8.51,79,0,5,17551,0,0,0,1,0,0
7.89,73,1,8,3448,1,0,0,1,1,0
10.0,77,0,8,22305,0,0,0,1,1,0
9.91,86,1,6,22122,0,0,0,1,0,0
9.61,96,3,4,20045,0,1,41,1,1,0
7.4,68,2,6,15137,1,1,16,1,1,1
6.97,81,2,9,22157,0,0,0,0,1,1
8.84,71,0,2,17122,0,1,39,1,1,0
5.88,80,2,9,14289,0,0,0,0,1,1
7.39,90,1,10,21785,0,0,0,0,1,0
7.61,90,2,3,15833,1,0,0,0,1,0
7.27,76,2,10,18258,0,0,0,1,1,0
10.0,90,0,1,5064,1,1,21,1,0,0
7.08,100,0,2,3316,1,0,0,1,1,0
8.02,95,0,4,9667,1,0,0,1,1,0
6.04,89,2,3,16668,1,1,38,1,1,1
8.61,60,1,7,11635,0,1,25,0,1,0
7.35,85,1,5,9216,1,1,18,1,1,0
9.09,92,1,9,4044,0,0,0,1,1,0
9.82,79,2,6,23762,1,1,18,0,1,0
4.29,84,0,2,3101,0,0,0,0,1,1
6.79,91,1,2,9922,0,1,18,1,1,1
10.0,57,1,7,13872,0,0,0,1,1,0
7.69,100,2,10,13589,1,1,43,1,1,1
6.51,80,0,1,22874,0,0,0,1,1,0
9.62,84,2,5,16344,1,1,43,1,1,0
8.31,88,1,10,12323,1,1,19,1,0,0
9.56,70,0,5,6150,0,0,0,1,1,0
7.42,76,1,2,21001,1,1,35,1,1,0
9.67,70,2,8,11558,1,1,16,1,1,0
6.47,81,2,9,17986,0,0,0,0,1,1
6.12,93,3,7,12176,0,1,39,1,1,1
7.06,72,0,1,8145,1,0,0,1,0,0
9.67,100,1,3,11354,0,0,0,0,1,0
8.26,80,2,8,17157,0,1,30,1,0,1
7.8,79,2,1,17017,0,0,0,1,1,0
8.82,94,3,5,4351,1,0,0,1,0,0
5.36,93,0,1,7581,0,0,0,1,1,0
8.23,84,3,9,21050,0,1,39,1,1,1
8.3,96,2,9,14682,1,0,0,1,0,0
9.67,97,1,10,18973,0,0,0,1,1,0
7.02,76,4,1,5412,0,0,0,1,0,1
8.15,83,0,1,16985,1,0,0,1,1,0
7.54,84,0,1,3090,0,0,0,1,0,0
6.67,84,4,1,8707,0,1,43,0,1,1
5.92,87,1,5,10441,1,0,0,1,1,0
6.65,83,0,8,21285,0,1,16,1,1,1
7.92,82,2,2,8868,1,0,0,1,1,0
6.0,79,1,3,10284,1,0,0,1,0,1
7.41,75,2,8,24012,1,0,0,1,1,0
6.61,83,3,3,21795,0,0,0,1,1,1
8.95,88,0,9,5110,0,1,13,0,1,0
7.38,90,2,8,4741,1,1,36,0,1,1
5.41,81,0,9,15002,1,0,0,1,1,1
7.75,80,2,8,10443,0,0,0,1,1,1
7.56,82,0,9,19795,0,1,44,1,1,1
7.61,87,1,5,17026,0,0,0,1,1,0
5.81,97,3,2,17525,0,1,43,1,1,1
6.56,95,0,9,14072,0,0,0,1,1,0
8.95,76,0,9,16418,0,1,40,1,1,0
6.44,94,3,2,14927,0,0,0,1,1,1
8.91,83,4,9,18999,0,0,0,0,1,0
8.79,76,1,7,5805,1,0,0,1,0,0
7.56,89,2,10,3444,1,0,0,1,1,0
5.79,87,0,6,18634,1,0,0,0,0,0
7.63,87,1,4,21424,1,0,0,1,1,0
8.78,74,2,1,16690,0,0,0,1,0,1
8.86,79,0,9,4005,1,0,0,1,1,0
8.98,93,1,2,18205,0,1,28,1,1,0
8.76,75,2,4,14205,0,0,0,1,1,0
5.01,86,1,2,19399,0,0,0,1,1,1
7.58,69,1,1,22274,0,1,12,1,1,0
4.55,64,1,4,5013,0,0,0,0,0,1
9.18,75,3,3,9812,0,0,0,1,0,0
7.89,65,0,4,5719,1,0,0,1,1,0
7.96,67,4,6,20056,0,1,46,1,1,1
7.33,87,1,9,15574,0,0,0,1,1,0
9.19,83,1,8,13872,1,1,28,1,1,0
9.68,95,1,1,22433,0,0,0,1,1,0
6.59,76,0,10,3559,1,1,31,1,1,1
7.39,76,0,2,4143,0,1,39,1,0,1
8.85,79,0,9,12280,1,1,14,1,0,0
6.66,73,2,6,5882,0,0,0,1,1,1
6.82,78,0,8,6798,0,0,0,1,1,0
9.15,94,0,5,8684,1,1,34,0,1,0
7.18,68,0,3,23649,1,1,35,0,1,0
7.25,93,1,8,17767,0,0,0,1,1,0
6.41,84,2,2,10881,0,0,0,0,1,0
6.95,71,3,3,13094,0,0,0,1,1,0
7.98,60,0,3,22248,1,0,0,1,0,0
5.33,73,2,4,7707,0,0,0,1,1,0
7.84,88,3,1,14889,0,1,36,1,0,1
8.95,71,0,7,15466,0,0,0,1,1,0
6.37,69,0,6,21797,0,0,0,1,0,0
7.34,80,1,10,23167,0,0,0,0,1,0
8.94,84,0,8,23672,1,0,0,1,1,0
9.66,55,3,3,11022,0,0,0,1,1,0
6.77,100,2,5,13964,0,0,0,1,0,1
8.04,91,1,10,12746,0,1,46,1,0,1
7.94,68,2,8,6641,1,0,0,1,0,1
7.03,69,3,5,14030,0,1,43,0,1,1
8.26,85,1,8,15095,0,0,0,0,1,0
7.0,90,0,10,24336,0,1,25,1,1,0
6.0,88,2,10,11411,0,0,0,1,1,1
9.48,92,2,4,8223,0,0,0,1,0,0
8.03,84,1,7,6903,0,1,36,1,1,0
7.64,69,0,1,18304,1,1,14,1,1,0
10.0,76,2,8,4226,0,1,36,1,1,1
7.16,84,1,3,15590,0,0,0,1,0,0
8.56,75,1,2,12910,1,1,25,1,1,0
7.53,83,1,10,9994,0,0,0,1,1,0
8.6,70,2,7,13446,0,1,11,1,1,1
9.42,96,0,10,3139,0,1,15,1,1,0
6.31,77,0,8,22469,0,0,0,1,1,1
7.02,92,1,2,20929,0,0,0,1,1,0
8.17,80,2,5,11343,1,1,25,0,1,1
6.1,86,2,3,5464,1,0,0,1,1,1
6.59,88,1,5,7123,0,1,21,1,1,0
8.36,73,0,8,15394,1,0,0,1,0,0
7.89,81,1,2,9242,0,1,47,0,1,0
8.47,81,0,5,4075,1,0,0,1,0,0
5.43,88,1,1,17467,1,1,43,1,1,1
8.4,100,1,2,14795,1,0,0,1,0,0
9.12,67,0,1,3421,0,0,0,1,0,0
6.13,90,0,5,24009,0,0,0,1,1,0
8.75,80,1,5,12101,1,1,10,1,1,1
7.17,100,4,10,3848,0,1,14,1,0,1
8.98,96,0,7,6758,0,1,37,1,1,0
8.31,88,2,2,9042,0,1,25,1,1,0
7.61,71,0,1,9661,0,0,0,1,0,0
7.57,73,0,6,7744,1,1,36,1,1,1
7.94,77,1,8,18828,1,1,44,1,1,1
4.36,65,0,10,24139,1,1,32,1,1,1
9.41,78,1,8,3036,0,1,47,1,1,0
7.96,93,1,9,17157,0,0,0,1,1,1
7.24,63,1,3,18190,0,0,0,0,1,0
8.92,86,4,5,18826,1,1,45,1,0,1
6.17,79,0,3,9522,0,0,0,1,1,0
6.86,72,0,8,16794,0,0,0,1,0,0
7.46,72,0,1,11783,0,0,0,1,0,0
7.24,77,1,2,17820,1,0,0,1,1,0
5.94,79,5,9,13182,1,0,0,1,0,1
7.78,67,3,7,6337,0,1,22,1,1,1
9.84,100,2,4,4713,1,1,44,1,0,1
5.94,99,2,1,15346,0,1,22,1,1,1
5.47,100,0,1,21964,0,1,32,1,1,1
7.6,76,2,10,20356,1,0,0,1,1,1
6.47,78,2,7,18589,1,0,0,1,1,0
7.14,84,2,5,17435,0,1,23,1,1,1
8.44,77,1,9,5081,0,0,0,1,1,0
7.02,89,1,6,18247,1,0,0,1,1,1
7.78,90,0,2,19029,0,0,0,1,1,0
6.44,78,1,5,10360,1,1,35,1,1,1
7.58,89,3,10,6360,1,0,0,1,1,0
7.16,100,3,8,13442,0,0,0,0,1,0
7.54,81,1,5,5595,0,0,0,1,1,0
7.96,78,3,3,8132,1,0,0,1,1,1
6.85,68,1,7,20095,0,1,24,1,1,1
7.8,95,2,8,8585,1,1,15,1,0,1
7.71,100,1,10,13175,1,1,15,1,1,0
7.43,94,1,10,6503,0,1,27,1,1,1
7.72,91,0,6,15318,0,0,0,1,1,1
8.63,92,0,7,21185,1,0,0,1,0,0
5.84,100,1,4,21674,0,0,0,1,1,1
8.42,89,1,2,17695,0,0,0,1,1,0
6.05,66,4,4,11862,0,0,0,1,1,1
9.47,77,0,6,24949,0,0,0,1,1,0
7.36,79,0,2,24015,0,1,27,0,1,0
6.2,80,3,8,8325,1,1,36,1,1,1
6.11,69,2,7,24642,0,0,0,1,1,1
6.48,62,1,8,13772,1,1,12,1,1,1
8.15,96,1,6,5689,1,0,0,1,1,0
6.61,77,1,2,19755,0,1,39,1,1,0
6.28,68,3,2,6574,0,1,35,1,0,1
8.5,79,3,2,8141,0,1,45,1,1,1
7.53,88,0,4,16032,0,1,35,1,1,0
7.75,99,1,5,18689,0,1,11,1,1,1
6.26,87,3,10,17072,0,1,32,1,1,1
9.11,100,0,5,3965,0,0,0,1,1,0
6.91,83,1,6,6734,0,0,0,1,1,1
9.88,56,2,5,5499,0,1,12,0,0,0
8.13,89,0,1,10689,1,0,0,1,1,0
8.6,86,0,2,22893,0,0,0,1,1,0
5.5,90,4,2,7805,1,1,12,1,0,1
8.39,51,1,4,3107,0,1,18,0,1,1
9.13,95,0,8,14603,1,0,0,1,0,0
8.32,83,1,6,21275,0,0,0,1,0,0
10.0,74,3,3,3870,1,0,0,0,1,0
8.65,98,0,4,3500,0,1,24,1,1,0
6.47,88,1,3,13403,0,0,0,1,1,0
8.07,82,1,2,7171,1,1,36,1,0,0
10.0,75,0,10,8117,0,0,0,1,1,0
8.06,89,3,7,5505,1,0,0,1,1,0
6.7,77,0,8,6990,0,1,29,1,1,1
7.59,90,1,5,20011,1,0,0,1,0,0
8.64,67,1,2,17744,1,0,0,1,1,0
7.68,76,1,4,15839,0,1,41,1,1,1
9.11,98,0,1,20258,1,0,0,1,1,0
8.5,88,2,7,23163,0,0,0,1,1,0
6.5,89,2,10,4003,0,1,15,1,1,1
8.23,81,0,1,23236,1,1,14,1,1,0
6.03,89,1,10,3176,0,0,0,1,0,0
7.1,82,3,6,8461,0,1,21,1,1,0
5.64,78,2,10,4197,1,1,45,1,1,1
7.66,69,1,2,9448,0,0,0,1,1,0
8.14,77,0,4,21846,0,1,34,0,0,0
7.76,71,0,1,22397,0,0,0,1,0,0
8.53,67,0,6,5301,0,0,0,1,1,0
7.82,82,2,2,21262,0,0,0,0,1,1
8.0,74,1,4,20244,0,0,0,1,1,0
8.03,77,1,7,7331,0,1,11,1,1,0
6.61,93,2,10,5851,1,1,39,1,1,1
8.09,97,1,9,8748,1,0,0,1,1,0
6.09,90,4,2,21918,0,0,0,1,1,1
4.99,65,1,3,19158,1,0,0,1,1,1
5.93,68,1,4,10786,0,1,27,1,1,1
5.58,86,1,9,19793,0,0,0,1,1,1
9.19,84,1,9,12939,1,1,36,1,1,0
7.3,83,3,3,6996,0,1,13,1,1,1
6.7,61,1,6,15905,1,0,0,1,1,0
8.22,83,1,9,12743,1,0,0,1,1,0
6.36,80,0,5,21698,0,1,29,1,1,1
6.73,84,1,8,13849,1,1,16,1,1,1
9.4,74,0,7,6173,1,0,0,1,1,0
7.94,83,0,10,24683,1,1,13,1,1,0
7.61,87,3,4,21555,0,0,0,1,1,0
8.46,81,0,5,11024,0,0,0,0,0,0
7.82,95,5,1,11297,0,0,0,0,1,1
8.17,97,1,9,21120,1,1,43,1,1,0
7.64,91,2,8,22505,1,0,0,1,0,0
7.35,86,0,6,14011,1,0,0,1,1,0
7.13,83,1,3,21568,0,0,0,1,0,1
7.18,73,1,7,8490,1,0,0,1,1,0
7.28,81,1,10,15684,1,0,0,0,0,0
6.64,90,0,7,4346,0,0,0,1,1,0
4.68,75,2,3,5269,0,1,47,1,1,1
6.46,77,2,10,10712,1,0,0,1,1,0
8.26,77,1,3,18216,0,1,17,1,1,0
6.78,88,2,9,6827,0,0,0,1,1,1
7.74,98,0,1,3816,0,0,0,0,1,0
3.89,65,2,7,9059,0,0,0,1,1,1
8.44,63,1,3,21050,0,0,0,1,1,0
6.37,77,3,5,22692,0,0,0,1,1,0
5.93,69,2,7,22018,0,0,0,1,0,1
5.25,71,1,10,7821,0,0,0,1,1,1
7.67,75,1,4,9584,0,0,0,1,1,0
6.83,91,0,9,6771,1,1,20,0,1,0
5.84,72,3,7,13390,0,0,0,1,1,1
7.41,83,1,4,15795,0,1,42,1,1,1
9.31,98,3,4,6770,1,0,0,1,1,0
6.6,83,1,7,12021,1,0,0,1,1,0
9.75,72,1,2,7717,1,0,0,1,0,0
5.94,74,3,6,24711,0,0,0,1,1,1
8.51,83,2,1,24326,1,1,24,1,1,0
7.48,82,2,8,5179,0,1,24,1,1,1
7.57,90,2,4,9737,0,1,14,1,1,0
8.46,88,0,8,7840,0,0,0,1,1,0
8.89,74,0,8,15257,1,1,15,1,1,0
7.28,76,2,6,9698,0,0,0,1,1,0
6.09,83,2,7,13972,0,1,13,1,1,1
8.2,92,2,6,3075,0,0,0,1,1,1
